name,health-resource,address,lat,long
N and E Well Pharmacy,pharmacy,"Purok 5, Barangay Bantayan, Kabankalan, Negros Occidental, Negros Island Region, 6111, Kabankalan, Negros Occidental",9.7258215,122.7872899
FAMILYHEALTH &amp; BEAUTY CORP.,pharmacy,"GF U131-134 City Mall, F. Quimpo St., connecting Mabini & Toting Reyes Streets, Poblacion, , Kalibo, Aklan, Western Visayas (Region VI), 5600, Kalibo, Aklan",11.7064759,122.3695257
SOUTH STAR DRUG,pharmacy,"East 3 Center Burgos Ave. Ext., Barangay Villamonte, Bacolod City, Negros Occidental",10.6765877,122.960609
Anaiah Pharmacy,pharmacy,"Vera Street Purok Yulo Brgy Sum-ag, Bacolod City, Negros Occidental",10.6007459,122.926862
PRODRUG PHARMACY,pharmacy,"Melliza St., Brgy. Poblacion Ilaud, Zarraga, Iloilo, Western Visayas (Region VI), 5004, Zarraga, Iloilo",10.8283042,122.6164409
YSNC PHARMA AND MEDICAL SUPPLIES TRADING,pharmacy,"Barangay Poblacion, President Roxas, Capiz",11.4058843,122.9663018
EZ DRUGSTORE,pharmacy,"Prk. Lumboy, Brgy. Rizal, Escalante City, Negros Occidental",10.8398939,123.4990782
KAZZ N' ZAIN PHARMA-MART,pharmacy,"URIARTE SUBD, BRGY 3, LA CARLOTA CITY, La Carlota City, Negros Occidental",10.4182575,122.9134757
SOUTH STAR DRUG,pharmacy,"GF 03-04 Gaisano Capital Iloillo City Center Mall, Diversion Road, Barangay San Rafael, Mandurriao, Iloilo City, Iloilo",10.7096727,122.5532949
ROSE PHARMACY,pharmacy,"Anacleta Bldg., cor., Burgos-Magdalo Sts., Brgy. Magdalo, La Paz, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",42.3504659,-3.689354499999999
FARMACIA LUCIA,pharmacy,"Rizal St., Ilawod,, Public Market, , Pontevedra, Capiz, Western Visayas (Region VI), 5802, Pontevedra, Capiz",11.4842603,122.8387708
CONFLUENCE HEALTH AND WELLNESS PRODUCTS,pharmacy,"Level 1-352 Shophouse, Robinsons Place Iloilo, De Leon Street, Barangay Roxas Village, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",10.6946116,122.5659084
JADIS PHARMACY,pharmacy,"Purok. Crotons A, Brgy. Old, Sagay, Negros Occidental, Negros Island Region, 6122, Sagay, Negros Occidental",10.8783445,123.408176
MAYO'S PHARMACY,pharmacy,"S&Y Building, POBLACION TAKAS, Cuartero, Capiz, Western Visayas (Region VI), 5811, Cuartero, Capiz",11.3423258,122.6743638
Farmacia Trez Marias,pharmacy,"Tubungan Public Market, Zone II Poblacion, Tubungan, Iloilo, Western Visayas (Region VI), 5027, Tubungan, Iloilo",10.767033,122.318591
BOTICA ST. ROCH,pharmacy,"BLK. 3,4,5,8,47 & 48, VCC, BARANGAY II, Victorias City, Negros Occidental",10.8989277,123.0711757
DMG PHARMACY,pharmacy,"Barangay Mc Lain, Buenavista, Guimaras, Western Visayas (Region VI), 5044, Buenavista, Guimaras",10.7030793,122.6588267
GCARE III DRUGSTORE,pharmacy,"Brgy. Poblacion, Banate, Iloilo",11.000592,122.8155554
NL Pharmacy,pharmacy,"Sta. Cruz St., Brgy. Poblacion, Jamindan, Capiz",11.3997976,122.3787597
GR8HEALTH PHARMACY,pharmacy,"Dessa St., Poblacion, New Lucena, Iloilo",10.8729712,122.5712101
C. CORDERO DRUG,pharmacy,"Dueñas Public Market, Dueñas, Dueñas, Iloilo, Western Visayas (Region VI), 5038, Dueñas, Iloilo",11.0596422,122.6175995
GJ Pharmacy,pharmacy,"Barangay East, Candoni, Negros Occidental",9.8307632,122.5991608
THE GENERICS PHARMACY,pharmacy,"POBLACION TAKAS, Cuartero, Capiz",11.3423258,122.6743638
AMW PHARMACY,pharmacy,"Brgy. Atabay, San Jose, Antique",10.7561656,121.9414371
AVISTCOR DRUGSTORE,pharmacy,"National Highway, Prk. Commercial, Brgy. Paraiso, Sagay, Negros Occidental, Negros Island Region, 6122, Sagay, Negros Occidental",9.9807381,122.6751262
Josmef Pharma Inc.,pharmacy,"Casa Plaza, cor. Gen. Luna St., Brgy. Danao, Iloilo City, Iloilo",10.7014475,122.5685882
CATINOY DRUGSTORE,pharmacy,"PUROK TUBURAN, BARANGAY TAPI, Kabankalan City, Negros Occidental",9.8310803,122.7534252
First Floral Hills Pharmacy,pharmacy,"131 National Road, Poblacion, Belison, Antique, Western Visayas (Region VI), 5701, Belison, Antique",10.8475866,121.9871217
HONEY'S RESIDENTIAL DRUGSTORE,pharmacy,"Hanglid, President Roxas, Capiz, Western Visayas (Region VI), 5803, President Roxas, Capiz",11.4319891,122.9254531
PINILI DEVELOPMENT COOPERATIVE,pharmacy,"Sollesta St., Poblacion, New Lucena, Iloilo",10.8305786,122.5304548
Fourth Pharmacy,pharmacy,"Paul T. Guanco, Brgy. Mohon, Arevalo, Iloilo City, Iloilo",10.6904239,122.5060028
ILOILO GRACE PHARMACY,pharmacy,"Ground Floor Robinson's Place Iloilo, cor. Quezon de Leon Sts., Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",10.6934469,122.5663437
SHAMS PHARMACY,pharmacy,"Arroyo St., Brgy. Zone V, Santa Barbara, Iloilo, Western Visayas (Region VI), 5002, Santa Barbara, Iloilo",10.8230474,122.5337067
PTP PHARMACY,pharmacy,"Corner San  Sebastian-Gatuslao Street, Barangay 15, Bacolod City, Negros Occidental",10.6773504,122.9509659
Healthy Express Drugmart,pharmacy,"Brgy. Balabag, Pavia, Iloilo",10.763124,122.5231308
MADELEINE PHARMACY,pharmacy,"CDT REAL ESTATE PROPERTY LEASING, MAYOR M. DIONELA STREET, CENTRO NORTE, Pandan, Antique, Western Visayas (Region VI), 5712, Pandan, Antique",11.7199463,122.0940154
SOUTH STAR DRUG,pharmacy,"Robinsons Purok 5, Brgy. San Angel, San Jose de Buenavista, Antique",10.7356615,121.9517288
DJAM II PHARMACY,pharmacy,"ST. MICHAEL SUBD., BRGY. ALICANTE, Enrique B. Magalona, Negros Occidental",10.8961295,123.0141721
BOTIKA AMARIS,pharmacy,"Barangay IV, Victorias, Negros Occidental, Negros Island Region, 6119, Victorias, Negros Occidental",10.8698236,123.0901539
JIMSCURE PHARMACY,pharmacy,"M. H. Del Pilar St., , Barotac Nuevo, Iloilo, Western Visayas (Region VI), 5007, Barotac Nuevo, Iloilo",10.9216153,122.740723
FLORTON DRUGSTORE,pharmacy,"San Roque St., Loctugan, Roxas, Capiz, Western Visayas (Region VI), 5800, Roxas, Capiz",11.5861192,122.7569684
JDY DRUSTORE,pharmacy,"Quezon street, Poblacion, Madalag, Aklan, Western Visayas (Region VI), 5603, Madalag, Aklan",11.525151,122.307917
HQ CURE CENTER CORPORATION,pharmacy,"J.C. Zulueta St.,, Poblacion South, Oton, Iloilo",10.6913367,122.4713175
RGY\'S DRUGSTORE,pharmacy,"174 Burgos Extension, Camingawan, Estefania, Bacolod City, Negros Occidental",10.6713397,122.9510716
CULASI PHARMACY,pharmacy,"Paglaum Street, Brgy. Culasi, Ajuy, Iloilo",10.666376,122.9729245
JA'S MEDICINE CORNER,pharmacy,"Lopez Jaena St., Dumangas, Iloilo, Western Visayas (Region VI), 5006, Dumangas, Iloilo",10.7340198,122.5482992
EDNEL PHARMACY,pharmacy,"Villareal Highway, Poblacion Tabuc, Mambusao, Capiz, Western Visayas (Region VI), 5807, Mambusao, Capiz",11.4425704,122.593828
Adeline Pharmacy,pharmacy,"Penaranda St, Baybay Sur, Miagao, Iloilo, Western Visayas (Region VI), 5023, Miagao, Iloilo",10.6410622,122.2358431
CONFLUENCE HEALTH &amp; WELLNESS PRODUCTS,pharmacy,"Barangay Poblacion, Zone I, Estancia, Iloilo",11.4619823,123.1463992
HEALTHY EXPRESS DRUGMART,pharmacy,"BURGOS ST., LAPAZ, Iloilo City, Iloilo",10.7141476,122.5676879
EVZ PHARMACY,pharmacy,"Cor. Arroyo St., La Paz, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",10.7097947,122.5668767
WILLTHON DRUGSTORE,pharmacy,"Barangay Poblacion VIII, Roxas, Capiz, Western Visayas (Region VI), 5800, Roxas, Capiz",11.5788572,122.7555421
GUIMCARE PHARMACY,pharmacy,"Cabalagnan, Nueva Valencia, Guimaras, Nueva Valencia, Guimaras, Western Visayas (Region VI), 5046, Nueva Valencia, Guimaras",10.4106883,122.5428484
"WATSONS PERSONAL CARE STORES (PHILIPPINES), INC.",pharmacy,"Jomabo Bldg., along Nat'l Highway, corner Roxas St., Barangay Poblacion II, Sagay City, Negros Occidental",10.896024,123.4124216
Medicruz Pharmacy,pharmacy,"Lopez Jaena Street,, Brgy., Poblacion, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",10.7340198,122.5482992
NEGROS GRACE PHARMACY,pharmacy,"Gaisano Grand Kabankalan, Tan Lorenzo Street, Barangay 1, Kabankalan, Negros Occidental",9.9934189,122.8184024
KEEPEE  DRUGSTORE,pharmacy,"2 GEN. HUGHES ST., CITY PROPER, Iloilo City, Iloilo",10.691685,122.574014
Richvill Drugstore,pharmacy,"Dr. 1 Dinsay-Arimas St., Brgy. Zone IV, Murcia, Negros Occidental",10.6051858,123.0411064
Rose Pharmacy,pharmacy,"LMJ Bldg Zone II, Mc Arthur Hiway Tagbac, Jaro, Iloilo City, Iloilo",10.7646899,122.5796487
THREE VERGELS PHARMACY,pharmacy,"D Rodrigo Street. Sum-ag, Bacolod City, Negros Occidental",10.6007459,122.926862
CAREHEALTH PHARMACY,pharmacy,"Taft Street, Brgy. Poblacion, Dumalag, Capiz, Western Visayas (Region VI), 5813, Dumalag, Capiz",11.3052159,122.6223741
MGSS Pharmacy,pharmacy,"Zone 4, Brgy. Jibao-an, Pavia, Iloilo, Western Visayas (Region VI), 5001, Pavia, Iloilo",10.7546216,122.5118148
EDEN PHARMACY,pharmacy,"B.S. Aquino Drive, Villamonte Public Market,, Bacolod, Negros Occidental",10.669017,122.9646359
ETM PHARMACY,pharmacy,"Barangay Rumirang, Isabela, Negros Occidental",10.2252765,122.9719348
LLA MEDICAL DENTAL TRADING,pharmacy,"St. Elizabeth Center, Valeria Street, Brgy. Danao, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",10.6991046,122.5677865
FC PHARMACY,pharmacy,"Magallanes St., Brgy. III, Roxas, Capiz, Western Visayas (Region VI), 5800, Roxas, Capiz",11.5828721,122.7552853
Essentiales Pharmacy,pharmacy,"Brgy. Igbarawan, Patnongon, Antique",10.9785777,122.0246385
3R\'s Pharmacy,pharmacy,"141 Simon Ledesma Street Brgy. Maria Cristina, Jaro, Iloilo City, Iloilo",10.7290909,122.557232
GENERIKA DRUGSTORE,pharmacy,"Rizal St., Brgy. Laguda, District of Lapaz, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",10.7069557,122.5673679
PILL-EXPRESS PHARMACY,pharmacy,"Purok Boungainvilla Brgy. Old Sagay, Sagay City, Negros Occidental",10.9172661,123.4208872
Pedregosa DrugMart Co.,pharmacy,"Bga. Bante,Brgy. Jalaud Norte, Zarraga, Iloilo",10.8482563,122.6490048
MEDHEALTH  PHARMACY,pharmacy,"Orbe St., Brgy. Baybay Norte, Miagao, Iloilo, Western Visayas (Region VI), 5023, Miagao, Iloilo",10.64078,122.2384143
M&amp; E Drugstore,pharmacy,"TAMBORONG, SAN LORENZO GUIMARAS, San Lorenzo, Guimaras",10.6362837,122.6220934
Landmark Pharmacy,pharmacy,"Parara Norte, Tigbauan, Iloilo",10.6818814,122.3660115
IPEDCARE PLUS,pharmacy,"Zone 4, Brgy. Jibao-an, Pavia, Iloilo",10.7546216,122.5118148
ILOILO GRACE PHARMACY,pharmacy,"12 Lopez Jaena St., Jaro, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",10.7257092,122.5572593
Jerusha\'s Drugstore,pharmacy,"Northwestern Visayan Colleges Inc. Building, Capitol, Kalibo, Aklan",11.6954723,122.3667848
JELAN PHARMACY,pharmacy,"Brgy. 8, San Roque St., San Miguel, Iloilo, Western Visayas (Region VI), 5025, San Miguel, Iloilo",10.7810983,122.4671907
M.R. PHARMACY,pharmacy,"Pob. Ilawod, Panay, Capiz",11.5570657,122.7957543
MERRYMART CONSUMER CORP.,pharmacy,"BURGOS STREET, Roxas City, Capiz",11.585228,122.7391527
CCRJ PHARMACY,pharmacy,"POBLACION, SOUTH EAST ZONE, Lemery, Iloilo",11.214412,122.9212265
MJY DRUGSTORE,pharmacy,"Roxas Ave., Brgy. Pob. II, Sagay, Negros Occidental, Negros Island Region, 6122, Sagay, Negros Occidental",10.8783445,123.408176
BALTAZAR PHARMACY,pharmacy,"Sta. Rita, Anilao, Iloilo",11.0002604,122.740723
TRIPLE K DRUGSTORE,pharmacy,"Mabini St., La Castellana, Negros Occidental, Negros Island Region, 6131, La Castellana, Negros Occidental",10.3221115,123.0195652
"WATSONS PERSONAL CARE STORES (PHILS), INC.",pharmacy,"G/F SM City Ioilo B. Aquino Ave., Mandurriao, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",10.7143716,122.5510023
MERRYMART STORE,pharmacy,"BURGOS-MABINI-PLAZA, LA PAZ, Iloilo City, Iloilo",10.7129493,122.5690895
.FORSIGHT DISTRIBUTION INC.,pharmacy,"Sta. Isabelle International School, Q. Abeto, Iloilo City, Iloilo",10.7180949,122.5426209
NEGROS GRACE PHARMACY 8880,pharmacy,"Abelarde St., Z-4, Cadiz, Negros Occidental",10.9547362,123.3091303
ALABADO PHARMACY,pharmacy,"Centro Poblacion, Culasi, Antique",11.4262101,122.0560453
MEDICARE PHARMA AND MEDICAL SUPPLIES TRADING,pharmacy,"MALAPAJO BLDG., KM. 1, POBLACION XI, BARANGAY XI,, Roxas City, Capiz",12.6679167,123.9881642
Glory Pharmacy,pharmacy,"012 Gen. Luna St. Brgy. Danao, Iloilo, Iloilo City, Iloilo",10.7005632,122.5657427
Mercury Drug,pharmacy,"Crispin Salazar Street, Barangay Crispin Salazar South (Pob.), Janiuay, Iloilo",10.9504632,122.50651
MGS PHARMACY,pharmacy,"SAN ANGEL, SAN JOSE, ANTIQUE, San Jose de Buenavista, Antique",10.7374821,121.9479177
ETHYL PHARMACY,pharmacy,"St. Martin Street, Poblacion, Dumalag, Capiz, Western Visayas (Region VI), 5813, Dumalag, Capiz",11.3055685,122.6217032
D APOTEK DRUGSTORE,pharmacy,"Brgy San Roque, Buenavista, Guimaras",10.6687651,122.6588267
MERCURY DRUG,pharmacy,"Del Rosario St., Brgy. Poblacion Norte, Balasan, Iloilo",11.4592707,123.0901539
MERCURY DRUG,pharmacy,"DCDM Bldg., Don Victorino Salcedo St., Brgy. Poblacion, Ilawod, Sara, Iloilo, Western Visayas (Region VI), 5014, Sara, Iloilo",11.2559316,123.0141373
Smartcure Pharmacy,pharmacy,"Door 6, Zone 5, Barangay Handumanan, Bacolod City, Negros Occidental",10.6078188,122.9672794
CAMINA PHARMACY,pharmacy,"Cabaluna St., Leon, Iloilo",10.7822017,122.3892493
ST. MARY'S PHARMACY,pharmacy,"Sipalay Public Market, Sipalay, Negros Occidental, Negros Island Region, 6113, Sipalay, Negros Occidental",9.7502066,122.4008882
Knorpan Drugstore,pharmacy,"Susana II Building, Cor. Zaldivar and Moscoso St., Barangay 8, San Jose de Buenavista, Antique",10.7443793,121.9411031
AG JR PHARMACY,pharmacy,"Rizal St., Pala-pala, Iloilo City, Iloilo",10.7017961,122.5744762
SUPER K DRUG III,pharmacy,"BURGOS STREET,, Roxas City, Capiz",11.585228,122.7391527
CDMD PHARMACY,pharmacy,"Brgy. Poblacion, Leganes, Iloilo",10.7863641,122.5867605
Rose Pharmacy,pharmacy,"Plaza Nena, Zulueta Avenue, Nonato Ext., Barangay Baybay Norte, Miagao, Iloilo",10.6422351,122.2386396
DRAG N SHOP PHARMACY,pharmacy,"AJL Bldg., General Luna St., Brgy. Villa Anita, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",10.7001727,122.5596343
FOURMULA 1 + BOTIKA NG BAYAN (F1 + BNB),pharmacy,"Poblacion, Tibiao, Antique, Western Visayas (Region VI), 5707, Tibiao, Antique",11.2953463,122.0585226
FOURMULA 1+ BOTIKA NG BAYAN (F1+BNB),pharmacy,"BRGY. POBLACION, San Remigio, Antique, Western Visayas (Region VI), 5714, San Remigio, Antique",10.9071134,122.1973081
FARMACIA LUCEÃ‘O,pharmacy,"Zone 10, Barangay Calaparan, Arevalo,, Iloilo City, Iloilo",10.679854,122.5266668
SUPER K DRUG V,pharmacy,"ARNALDO BOULEVARD, ROXAS CITY, Capiz",11.5986464,122.7459167
DOC'S BCM PHARMACY,pharmacy,"Araneta St.,, Barotac Nuevo, Iloilo, Western Visayas (Region VI), 5007, Barotac Nuevo, Iloilo",10.9216153,122.740723
PJE PHARMACY,pharmacy,"AGORA PUBLIC MARKET, Brgy II Poblacion (Block Holder)., La Carlota City, Negros Occidental",10.3731208,122.8699061
RGT PHARMACY,pharmacy,"Aquino Nobleza St., Janiuay, Iloilo, Western Visayas (Region VI), 5034, Janiuay, Iloilo",10.9987667,122.424074
Alphe Pharmacy,pharmacy,"Public Market, Bago City, Negros Occidental",10.4705038,122.8920408
FARMACIA JVI,pharmacy,"Advincula Building, Mabini St., Poblacion, Kalibo, Aklan, Western Visayas (Region VI), 5600, Kalibo, Aklan",11.7065568,122.3670166
BOTIKANG PINOY INC.,pharmacy,"CORNER E. LOPEZ &amp; DEL CARMEN STS., Iloilo City, Iloilo",10.7185243,122.5632281
"BOTIKANG PINOY, INC.",pharmacy,"Brgy. Q. Abeto-Mirasol, Mandurriao, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",10.7181289,122.5411977
GENERIKA DRUGSTORE,pharmacy,"TGIC Bldg. Hilado-Burgos Sts., Purok Avocado, Barangay 20, Bacolod, Negros Occidental, Negros Island Region, 6100, Bacolod, Negros Occidental",10.6680487,122.9550598
ALFER PHARMA-MART,pharmacy,"Brgy. Poblacion, San Enrique, Negros Occidental",10.4273504,122.8648538
FARMACIA FRANCO,pharmacy,"National Road, Poblacion (Centro), Laua-an, Antique, Western Visayas (Region VI), 5705, Laua-an, Antique",11.1449548,122.0468106
Rose Pharmacy,pharmacy,"Centro Poblacion, Culasi, Antique",11.4262101,122.0560453
GENERIKA DRUGSTORE,pharmacy,"Barangay Aquino Nobleza East, Janiuay, Iloilo, Western Visayas (Region VI), 5034, Janiuay, Iloilo",10.9987667,122.424074
FARMACIA FADERUGAO,pharmacy,"St. Martin Street, Dumalag, Capiz, Western Visayas (Region VI), 5813, Dumalag, Capiz",11.3055685,122.6217032
PADDY PHARMACY,pharmacy,"NEW SARA PUBLIC TERMINAL, DV SALCEDO ST., BRGY. POBLACION ILAWOD, Sara, Iloilo, Western Visayas (Region VI), 5014, Sara, Iloilo",11.2521145,123.0240249
JAB'S PHARMACY,pharmacy,"Brgy. 1 Poblacion, Hinoba-An (ASIA, Negros Occidental",9.5972222,122.4680556
DASHA GAYLE PHARMACY,pharmacy,"Zone 2, brgy. Dacuton, Dumarao, Capiz",11.2411258,122.7602005
DIERON PHARMACY,pharmacy,"Tolosa Street, Brgy. 6, Tigbauan, Iloilo, Tigbauan, Iloilo",10.7283347,122.3787597
LITEMED\'S DRUGSTORE,pharmacy,"Stall #56 Kalibo Shopping Center, Poblacion, Kalibo, Aklan",11.7119685,122.3645949
NEW MESA DRUGSTORE,pharmacy,"Stall #1, Aldeguer St., Central Market, Brgy. Nonoy, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",10.6944167,122.5702526
3JE DRUGSTORE,pharmacy,"Victorias Commerical Center, Ascalon St., Brgy. II (Poblacion I), Victorias, Negros Occidental, Negros Island Region, 6119, Victorias, Negros Occidental",10.8698236,123.0901539
DE`HEROCHI PHARMACY,pharmacy,"BRGY. F PARCON WARD, Pototan, Iloilo",10.9416682,122.6397553
FARMACIA ANTHONIA,pharmacy,"Zone 1 Brgy. Bacuyangan, Hinoba-An (ASIA, Negros Occidental",9.6271256,122.4694356
24 PHARMACY,pharmacy,"Buenaflor St., Dumangas, Iloilo",10.8484102,122.695547
SUPER K DRUG - XVII,pharmacy,"Public Market, Pob. Tabuc,, Mambusao, Capiz, Western Visayas (Region VI), 5807, Mambusao, Capiz",11.4299353,122.5996584
GG Pharmacy,pharmacy,"Stall #10 Miag-ao Public Market, Octavio St.,, Miagao, Iloilo, Western Visayas (Region VI), 5023, Miagao, Iloilo",10.6408958,122.2372513
HOLY CHILD PHARMACY,pharmacy,"Zone 4 Barangay San Juan Molo, Iloilo City, Iloilo",10.6882275,122.544345
BGC PHARMACY,pharmacy,"Rizal St., La Paz, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",10.704738,122.5714315
LOBLYN'S PHARMACY,pharmacy,"Zone 3,  Bacuyangan, Hinoba-an, Negros Occidental, Negros Island Region, 6114, Hinoba-an, Negros Occidental",9.5463157,122.5194418
CORNER DRUGSTORE,pharmacy,"Purok Gumamela, Brgy. Cabug, Bacolod, Negros Occidental, Negros Island Region, 6100, Bacolod, Negros Occidental",10.6907046,122.9672644
ST. PETER'S PHARMACY,pharmacy,"BARANGAY 2, SALVILLA-STO. ROSARIO STREETS SAN MIGUEL, ILOILO, San Miguel, Iloilo",10.8088485,122.4937827
ST. MICHAEL ARCHANGEL PHARMACY,pharmacy,"National Highway, Purok 3 M's, Brgy. Poblacion, Toboso, Negros Occidental, Negros Island Region, 6125, Toboso, Negros Occidental",10.7168199,123.5158609
BONI FARMACIA,pharmacy,"Purok Masinulondon, Brgy. Punta Taytay, Bacolod City, Negros Occidental",10.6006122,122.9071363
2FRTG PHARMACY,pharmacy,"Block 37 Lot C, Brgy. Bolilao, Mandurriao, Iloilo City, Iloilo",10.7133715,122.5549505
"FAMILYHEALTH &amp; BEAUTY CORP.,",pharmacy,"2F Robinsons Place Iloilo,, cor. De Leon Quezon St., Brgy. Roxas Village, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",10.6943896,122.5663599
CIRCLE E PHARMACY,pharmacy,"Purok Sampaguita, Barangay Binicuil, Kabankalan City, Negros Occidental",10.0212753,122.8217991
DROGALIFE DRUGSTORE,pharmacy,"Presbitero St., Purok Bougainvilla, Brgy. Poblacion, Valladolid, Negros Occidental",10.4612457,122.824093
B &amp; B DRUGSTORE,pharmacy,"Canonero St., Alimodian Public Market, Alimodian, Iloilo, Western Visayas (Region VI), 5028, Alimodian, Iloilo",10.8194192,122.4320374
FOURMULA ONE  PLUS BOTIKA NG BAYAN (F1 + BNB),pharmacy,"Real St., Poblacion, Patnongon, Antique, Western Visayas (Region VI), 5702, Patnongon, Antique",10.9230273,122.0610174
GREEN LIVING PHARMACY,pharmacy,"New Annex Bldg. Lopues East Center Upper East Avenue, Brgy. 41, Bacolod City, Negros Occidental",10.6648034,122.9629374
ECARE PHARMACY,pharmacy,"PIASAM BLDG., PUROK KULITIS, BRGY. DOS HERMANAS, Talisay City, Negros Occidental",10.7420138,123.0385425
HAPPY PILL PHARMACY,pharmacy,"PUROK COMMERCIAL,NATIONAL HIGHWAY, BARANGAY PARAISO, Sagay, Negros Occidental, Negros Island Region, 6122, Sagay, Negros Occidental",10.8783445,123.408176
MERCURY DRUG,pharmacy,"Sigma-Mambusao-Jamindan Road, Barangay Poblacion Sur, Sigma, Capiz, Western Visayas (Region VI), 5816, Sigma, Capiz",11.423165,122.6606315
THE GENERICS PHARMACY,pharmacy,"Perimeter Block No. 50, N. Aguilar Mall, Poblacion, Sagay City, Sagay, Negros Occidental, Negros Island Region, 6122, Sagay, Negros Occidental",10.8933758,123.4182848
JMED PHARMACY,pharmacy,"Brgy. Cawayan, Carles, Iloilo",11.5240502,123.1042183
EASTERN BASIC PHARMACY,pharmacy,"Mabini St., Poblacion, Kalibo, Aklan, Western Visayas (Region VI), 5600, Kalibo, Aklan",11.7065568,122.3670166
JSONIA PHARMACY,pharmacy,"Philican 2 Commercial Bldg., Prk. Pag-asa, Brgy. Balintawak (Pob.), Escalante City, Negros Occidental",10.8434051,123.4985987
GREEN LIVING PHARMACY,pharmacy,"CAR-J BLDG. Cor., Libertad Ext. Circumferential Rd. Brgy. Taculing, Bacolod City, Negros Occidental",10.6652379,122.9432247
GOODNESS PHARMACY,pharmacy,"ZONE 14 BARANGAY CALAPARAN AREVALO, Iloilo City, Iloilo",10.679854,122.5266668
