name,health-resource,address,lat,long
CAREHEALTH PHARMACY,pharmacy,"Taft Street, Brgy. Poblacion, Dumalag, Capiz, Western Visayas (Region VI), 5813, Dumalag, Capiz",,
MGSS Pharmacy,pharmacy,"Zone 4, Brgy. Jibao-an, Pavia, Iloilo, Western Visayas (Region VI), 5001, Pavia, Iloilo",,
EDEN PHARMACY,pharmacy,"B.S. Aquino Drive, Villamonte Public Market,, Bacolod, Negros Occidental",,
ETM PHARMACY,pharmacy,"Barangay Rumirang, Isabela, Negros Occidental",,
LLA MEDICAL DENTAL TRADING,pharmacy,"St. Elizabeth Center, Valeria Street, Brgy. Danao, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
FC PHARMACY,pharmacy,"Magallanes St., Brgy. III, Roxas, Capiz, Western Visayas (Region VI), 5800, Roxas, Capiz",,
Essentiales Pharmacy,pharmacy,"Brgy. Igbarawan, Patnongon, Antique",,
3R\'s Pharmacy,pharmacy,"141 Simon Ledesma Street Brgy. Maria Cristina, Jaro, Iloilo City, Iloilo",,
GENERIKA DRUGSTORE,pharmacy,"Rizal St., Brgy. Laguda, District of Lapaz, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
PILL-EXPRESS PHARMACY,pharmacy,"Purok Boungainvilla Brgy. Old Sagay, Sagay City, Negros Occidental",,
Pedregosa DrugMart Co.,pharmacy,"Bga. Bante,Brgy. Jalaud Norte, Zarraga, Iloilo",,
MEDHEALTH  PHARMACY,pharmacy,"Orbe St., Brgy. Baybay Norte, Miagao, Iloilo, Western Visayas (Region VI), 5023, Miagao, Iloilo",,
M&amp; E Drugstore,pharmacy,"TAMBORONG, SAN LORENZO GUIMARAS, San Lorenzo, Guimaras",,
Landmark Pharmacy,pharmacy,"Parara Norte, Tigbauan, Iloilo",,
IPEDCARE PLUS,pharmacy,"Zone 4, Brgy. Jibao-an, Pavia, Iloilo",,
ILOILO GRACE PHARMACY,pharmacy,"12 Lopez Jaena St., Jaro, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
Jerusha\'s Drugstore,pharmacy,"Northwestern Visayan Colleges Inc. Building, Capitol, Kalibo, Aklan",,
JELAN PHARMACY,pharmacy,"Brgy. 8, San Roque St., San Miguel, Iloilo, Western Visayas (Region VI), 5025, San Miguel, Iloilo",,
M.R. PHARMACY,pharmacy,"Pob. Ilawod, Panay, Capiz",,
MERRYMART CONSUMER CORP.,pharmacy,"BURGOS STREET, Roxas City, Capiz",,
CCRJ PHARMACY,pharmacy,"POBLACION, SOUTH EAST ZONE, Lemery, Iloilo",,
MJY DRUGSTORE,pharmacy,"Roxas Ave., Brgy. Pob. II, Sagay, Negros Occidental, Negros Island Region, 6122, Sagay, Negros Occidental",,
BALTAZAR PHARMACY,pharmacy,"Sta. Rita, Anilao, Iloilo",,
TRIPLE K DRUGSTORE,pharmacy,"Mabini St., La Castellana, Negros Occidental, Negros Island Region, 6131, La Castellana, Negros Occidental",,
"WATSONS PERSONAL CARE STORES (PHILS), INC.",pharmacy,"G/F SM City Ioilo B. Aquino Ave., Mandurriao, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
MERRYMART STORE,pharmacy,"BURGOS-MABINI-PLAZA, LA PAZ, Iloilo City, Iloilo",,
.FORSIGHT DISTRIBUTION INC.,pharmacy,"Sta. Isabelle International School, Q. Abeto, Iloilo City, Iloilo",,
NEGROS GRACE PHARMACY 8880,pharmacy,"Abelarde St., Z-4, Cadiz, Negros Occidental",,
ALABADO PHARMACY,pharmacy,"Centro Poblacion, Culasi, Antique",,
MEDICARE PHARMA AND MEDICAL SUPPLIES TRADING,pharmacy,"MALAPAJO BLDG., KM. 1, POBLACION XI, BARANGAY XI,, Roxas City, Capiz",,
Glory Pharmacy,pharmacy,"012 Gen. Luna St. Brgy. Danao, Iloilo, Iloilo City, Iloilo",,
Mercury Drug,pharmacy,"Crispin Salazar Street, Barangay Crispin Salazar South (Pob.), Janiuay, Iloilo",,
MGS PHARMACY,pharmacy,"SAN ANGEL, SAN JOSE, ANTIQUE, San Jose de Buenavista, Antique",,
ETHYL PHARMACY,pharmacy,"St. Martin Street, Poblacion, Dumalag, Capiz, Western Visayas (Region VI), 5813, Dumalag, Capiz",,
D APOTEK DRUGSTORE,pharmacy,"Brgy San Roque, Buenavista, Guimaras",,
MERCURY DRUG,pharmacy,"Del Rosario St., Brgy. Poblacion Norte, Balasan, Iloilo",,
MERCURY DRUG,pharmacy,"DCDM Bldg., Don Victorino Salcedo St., Brgy. Poblacion, Ilawod, Sara, Iloilo, Western Visayas (Region VI), 5014, Sara, Iloilo",,
Smartcure Pharmacy,pharmacy,"Door 6, Zone 5, Barangay Handumanan, Bacolod City, Negros Occidental",,
CAMINA PHARMACY,pharmacy,"Cabaluna St., Leon, Iloilo",,
ST. MARY'S PHARMACY,pharmacy,"Sipalay Public Market, Sipalay, Negros Occidental, Negros Island Region, 6113, Sipalay, Negros Occidental",,
Knorpan Drugstore,pharmacy,"Susana II Building, Cor. Zaldivar and Moscoso St., Barangay 8, San Jose de Buenavista, Antique",,
AG JR PHARMACY,pharmacy,"Rizal St., Pala-pala, Iloilo City, Iloilo",,
SUPER K DRUG III,pharmacy,"BURGOS STREET,, Roxas City, Capiz",,
CDMD PHARMACY,pharmacy,"Brgy. Poblacion, Leganes, Iloilo",,
Rose Pharmacy,pharmacy,"Plaza Nena, Zulueta Avenue, Nonato Ext., Barangay Baybay Norte, Miagao, Iloilo",,
DRAG N SHOP PHARMACY,pharmacy,"AJL Bldg., General Luna St., Brgy. Villa Anita, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
FOURMULA 1 + BOTIKA NG BAYAN (F1 + BNB),pharmacy,"Poblacion, Tibiao, Antique, Western Visayas (Region VI), 5707, Tibiao, Antique",,
FOURMULA 1+ BOTIKA NG BAYAN (F1+BNB),pharmacy,"BRGY. POBLACION, San Remigio, Antique, Western Visayas (Region VI), 5714, San Remigio, Antique",,
FARMACIA LUCEÃ‘O,pharmacy,"Zone 10, Barangay Calaparan, Arevalo,, Iloilo City, Iloilo",,
SUPER K DRUG V,pharmacy,"ARNALDO BOULEVARD, ROXAS CITY, Capiz",,
DOC'S BCM PHARMACY,pharmacy,"Araneta St.,, Barotac Nuevo, Iloilo, Western Visayas (Region VI), 5007, Barotac Nuevo, Iloilo",,
PJE PHARMACY,pharmacy,"AGORA PUBLIC MARKET, Brgy II Poblacion (Block Holder)., La Carlota City, Negros Occidental",,
RGT PHARMACY,pharmacy,"Aquino Nobleza St., Janiuay, Iloilo, Western Visayas (Region VI), 5034, Janiuay, Iloilo",,
Alphe Pharmacy,pharmacy,"Public Market, Bago City, Negros Occidental",,
FARMACIA JVI,pharmacy,"Advincula Building, Mabini St., Poblacion, Kalibo, Aklan, Western Visayas (Region VI), 5600, Kalibo, Aklan",,
BOTIKANG PINOY INC.,pharmacy,"CORNER E. LOPEZ &amp; DEL CARMEN STS., Iloilo City, Iloilo",,
"BOTIKANG PINOY, INC.",pharmacy,"Brgy. Q. Abeto-Mirasol, Mandurriao, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
GENERIKA DRUGSTORE,pharmacy,"TGIC Bldg. Hilado-Burgos Sts., Purok Avocado, Barangay 20, Bacolod, Negros Occidental, Negros Island Region, 6100, Bacolod, Negros Occidental",,
ALFER PHARMA-MART,pharmacy,"Brgy. Poblacion, San Enrique, Negros Occidental",,
FARMACIA FRANCO,pharmacy,"National Road, Poblacion (Centro), Laua-an, Antique, Western Visayas (Region VI), 5705, Laua-an, Antique",,
Rose Pharmacy,pharmacy,"Centro Poblacion, Culasi, Antique",,
GENERIKA DRUGSTORE,pharmacy,"Barangay Aquino Nobleza East, Janiuay, Iloilo, Western Visayas (Region VI), 5034, Janiuay, Iloilo",,
FARMACIA FADERUGAO,pharmacy,"St. Martin Street, Dumalag, Capiz, Western Visayas (Region VI), 5813, Dumalag, Capiz",,
PADDY PHARMACY,pharmacy,"NEW SARA PUBLIC TERMINAL, DV SALCEDO ST., BRGY. POBLACION ILAWOD, Sara, Iloilo, Western Visayas (Region VI), 5014, Sara, Iloilo",,
JAB'S PHARMACY,pharmacy,"Brgy. 1 Poblacion, Hinoba-An (ASIA, Negros Occidental",,
DASHA GAYLE PHARMACY,pharmacy,"Zone 2, brgy. Dacuton, Dumarao, Capiz",,
DIERON PHARMACY,pharmacy,"Tolosa Street, Brgy. 6, Tigbauan, Iloilo, Tigbauan, Iloilo",,
LITEMED\'S DRUGSTORE,pharmacy,"Stall #56 Kalibo Shopping Center, Poblacion, Kalibo, Aklan",,
NEW MESA DRUGSTORE,pharmacy,"Stall #1, Aldeguer St., Central Market, Brgy. Nonoy, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
3JE DRUGSTORE,pharmacy,"Victorias Commerical Center, Ascalon St., Brgy. II (Poblacion I), Victorias, Negros Occidental, Negros Island Region, 6119, Victorias, Negros Occidental",,
DE`HEROCHI PHARMACY,pharmacy,"BRGY. F PARCON WARD, Pototan, Iloilo",,
FARMACIA ANTHONIA,pharmacy,"Zone 1 Brgy. Bacuyangan, Hinoba-An (ASIA, Negros Occidental",,
24 PHARMACY,pharmacy,"Buenaflor St., Dumangas, Iloilo",,
SUPER K DRUG - XVII,pharmacy,"Public Market, Pob. Tabuc,, Mambusao, Capiz, Western Visayas (Region VI), 5807, Mambusao, Capiz",,
GG Pharmacy,pharmacy,"Stall #10 Miag-ao Public Market, Octavio St.,, Miagao, Iloilo, Western Visayas (Region VI), 5023, Miagao, Iloilo",,
HOLY CHILD PHARMACY,pharmacy,"Zone 4 Barangay San Juan Molo, Iloilo City, Iloilo",,
BGC PHARMACY,pharmacy,"Rizal St., La Paz, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
LOBLYN'S PHARMACY,pharmacy,"Zone 3,  Bacuyangan, Hinoba-an, Negros Occidental, Negros Island Region, 6114, Hinoba-an, Negros Occidental",,
CORNER DRUGSTORE,pharmacy,"Purok Gumamela, Brgy. Cabug, Bacolod, Negros Occidental, Negros Island Region, 6100, Bacolod, Negros Occidental",,
ST. PETER'S PHARMACY,pharmacy,"BARANGAY 2, SALVILLA-STO. ROSARIO STREETS SAN MIGUEL, ILOILO, San Miguel, Iloilo",,
ST. MICHAEL ARCHANGEL PHARMACY,pharmacy,"National Highway, Purok 3 M's, Brgy. Poblacion, Toboso, Negros Occidental, Negros Island Region, 6125, Toboso, Negros Occidental",,
BONI FARMACIA,pharmacy,"Purok Masinulondon, Brgy. Punta Taytay, Bacolod City, Negros Occidental",,
2FRTG PHARMACY,pharmacy,"Block 37 Lot C, Brgy. Bolilao, Mandurriao, Iloilo City, Iloilo",,
"FAMILYHEALTH &amp; BEAUTY CORP.,",pharmacy,"2F Robinsons Place Iloilo,, cor. De Leon Quezon St., Brgy. Roxas Village, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
CIRCLE E PHARMACY,pharmacy,"Purok Sampaguita, Barangay Binicuil, Kabankalan City, Negros Occidental",,
DROGALIFE DRUGSTORE,pharmacy,"Presbitero St., Purok Bougainvilla, Brgy. Poblacion, Valladolid, Negros Occidental",,
B &amp; B DRUGSTORE,pharmacy,"Canonero St., Alimodian Public Market, Alimodian, Iloilo, Western Visayas (Region VI), 5028, Alimodian, Iloilo",,
FOURMULA ONE  PLUS BOTIKA NG BAYAN (F1 + BNB),pharmacy,"Real St., Poblacion, Patnongon, Antique, Western Visayas (Region VI), 5702, Patnongon, Antique",,
GREEN LIVING PHARMACY,pharmacy,"New Annex Bldg. Lopues East Center Upper East Avenue, Brgy. 41, Bacolod City, Negros Occidental",,
ECARE PHARMACY,pharmacy,"PIASAM BLDG., PUROK KULITIS, BRGY. DOS HERMANAS, Talisay City, Negros Occidental",,
HAPPY PILL PHARMACY,pharmacy,"PUROK COMMERCIAL,NATIONAL HIGHWAY, BARANGAY PARAISO, Sagay, Negros Occidental, Negros Island Region, 6122, Sagay, Negros Occidental",,
MERCURY DRUG,pharmacy,"Sigma-Mambusao-Jamindan Road, Barangay Poblacion Sur, Sigma, Capiz, Western Visayas (Region VI), 5816, Sigma, Capiz",,
THE GENERICS PHARMACY,pharmacy,"Perimeter Block No. 50, N. Aguilar Mall, Poblacion, Sagay City, Sagay, Negros Occidental, Negros Island Region, 6122, Sagay, Negros Occidental",,
JMED PHARMACY,pharmacy,"Brgy. Cawayan, Carles, Iloilo",,
EASTERN BASIC PHARMACY,pharmacy,"Mabini St., Poblacion, Kalibo, Aklan, Western Visayas (Region VI), 5600, Kalibo, Aklan",,
JSONIA PHARMACY,pharmacy,"Philican 2 Commercial Bldg., Prk. Pag-asa, Brgy. Balintawak (Pob.), Escalante City, Negros Occidental",,
GREEN LIVING PHARMACY,pharmacy,"CAR-J BLDG. Cor., Libertad Ext. Circumferential Rd. Brgy. Taculing, Bacolod City, Negros Occidental",,
GOODNESS PHARMACY,pharmacy,"ZONE 14 BARANGAY CALAPARAN AREVALO, Iloilo City, Iloilo",,
RX CONNECT PHARMACY,pharmacy,"Eagle's Place-Dalipe, Funda-Dalipe, San Jose, Antique, Western Visayas (Region VI), 5700, San Jose, Antique",,
K. PALACIOS DRUGSTORE,pharmacy,"Huges St.,, Maasin, Iloilo, Western Visayas (Region VI), 5030, Maasin, Iloilo",,
EM-AR PHARMACY,pharmacy,"Azucena St., Poblacion,, Banga, Aklan, Western Visayas (Region VI), 5601, Banga, Aklan",,
CARTEL'S PHARMACY,pharmacy,"Brgy. Poblacion, Bago, Negros Occidental, Negros Island Region, 6101, Bago, Negros Occidental",,
98El Pharmacy and Medical Clinic,pharmacy,"El 98 St., Brgy. Taytay Zone II, Jaro, Iloilo, Iloilo",,
RJF Pharmaceutical Products Trading,pharmacy,"Brgy. Mina East (Pob.), Mina, Iloilo, Mina, Iloilo",,
FARMACIA NI DOK,pharmacy,"Blk. 1 Lot 1 cor. JR Torres Ave. & Doña Julia St., Barangay Singcang, Bacolod, Negros Occidental, Negros Island Region, 6100, Bacolod, Negros Occidental",,
Southside Pharmacy,pharmacy,"Allera Street, Brgy. 8(Pob.), Tigbauan, Iloilo",,
GL Pharmacy,pharmacy,"#3 Tumbagahan Street. Brgy. Poblacion, Tangalan, Aklan",,
Merry Pharmacy,pharmacy,"Samson Street, Barangay Poblacion Tabuc, Mambusao, Capiz",,
Thea-ra Pharmacy,pharmacy,"New Dacudao St., Dingle Iloilo, Dingle, Iloilo",,
JOR-DEL FARMACIA,pharmacy,"Anilao Public Market, Poblacion, Anilao, Iloilo, ANILAO, ILOILO",,
JOMICAR PHARMACY,pharmacy,"Corner Rizal Libo-on Sts., Guimbal, Iloilo, Western Visayas (Region VI), 5022, Guimbal, Iloilo",,
RMC PHARMACY,pharmacy,"Zone 1 Brgy. Tagbac Jaro, Iloilo City, Iloilo",,
THE PIT DRUG MART,pharmacy,"Guimaras Circumferential Rd,, JORDAN, Guimaras",,
THE GENERICS PHARMACY,pharmacy,"National Highway, Purok Pag-Asa, Brgy. Balintawak, Escalante, Negros Occidental, Negros Island Region, 6124, Escalante, Negros Occidental",,
KD DRUGSTORE,pharmacy,"Lot 22 Block 29 Dona Carmen Avenue, Brgy. Alijis, Bacolod, Negros Occidental, Negros Island Region, 6100, Bacolod, Negros Occidental",,
FOURMULA 1+ BOTIKA NG BAYAN (F1+ BNB),pharmacy,"Legaspi Street, Ubos, Valderrama, Antique, Western Visayas (Region VI), 5703, Valderrama, Antique",,
HQ CURE CENTER CORPORATION,pharmacy,"JC ZULUETA ST., POBLACION SOUTH, Oton, Iloilo, Western Visayas (Region VI), 5020, Oton, Iloilo",,
KEN DANIEL PHARMACY,pharmacy,"BRGY. BACUYANGAN, Hinoba-An (ASIA, Negros Occidental",,
THE GENERICS PHARMACY,pharmacy,"Corner Montinola-Arroyo St., Santa Barbara, Iloilo, Western Visayas (Region VI), 5002, Santa Barbara, Iloilo",,
Mercury Drug,pharmacy,"Stall No. 4, 5, 6, & 7 R&L Building, Barangay Cabugcabug, President Roxas, Capiz",,
3JE Drugstore,pharmacy,"Blk.-8 VCC Ascalon St. , Victorias, Negros Occidental",,
MEDSHOPPE PHARMACY,pharmacy,"Roxas Avenue, Poblacion, New Washington, Aklan, Western Visayas (Region VI), 5610, New Washington, Aklan",,
Ruthcelmar Drugstore,pharmacy,"Brgy. Gloria, Ledesma St.,, Iloilo City, Iloilo",,
DAILYMED PHARMACY,pharmacy,"GUANZON ST., BRGY. 1, Kabankalan City, Negros Occidental",,
LTC PHARMACY,pharmacy,"Brgy. Bancal, Alimodian, Iloilo",,
HEALTHSURE DRUG &amp; CONVENIENCE STORE,pharmacy,"Roosevelt St., Brgy. Zone 1 Poblacion, Sta. Barbara, Iloilo",,
HOSPITALIAN'S PHARMACY,pharmacy,"Palje St., Mambusao, Capiz, Western Visayas (Region VI), 5807, Mambusao, Capiz",,
HEALTHEXPRESS PHARMACY,pharmacy,"112-E Libertad Ext. Barangay 40, Bacolod City, Negros Occidental",,
ILOILO GRACE PHARMACY,pharmacy,"Onate St., Brgy. Onate De Leon, Mandurriao District, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
"HUA  KONG CHINESE DRUG &amp; TRADING, INC.",pharmacy,"Savemore Market, Mabini Street, Barangay Zone 12, Talisay, Negros Occidental",,
"HUA KONG CHINESE DRUG &amp; TRADING, INC.",pharmacy,"S-2 SM Hypermarket, Bacolod, Negros Occidental, Negros Island Region, 6100, Bacolod, Negros Occidental",,
HELYN PHARMACY,pharmacy,"Lot 11 Block 13 Project 1 Brgy. So-oc, Arevalo, Iloilo City, Iloilo",,
M&amp;D PHARMACY,pharmacy,"Cordova Sur, Tigbauan, Iloilo",,
RTS DRUGSTORE,pharmacy,"PUBLIC MARKET, V. GUSTILO ST., BRGY. IV, SAN CARLOS CITY, NEGROS OCCIDENTAL, San Carlos City, Negros Occidental",,
SEMIRARA DRUGSTORE,pharmacy,"Semirara, Caluya, Antique, Western Visayas (Region VI), 5711, Caluya, Antique",,
N-JILL PHARMACY,pharmacy,"Catoera St., Poblacion, Bingawan, Iloilo",,
FAMILYHEALTH &amp; BEAUTY CORP.,pharmacy,"G/F City Mall Passi, Brgy. Poblacion Ilawod, Passi, Iloilo, Western Visayas (Region VI), 5037, Passi, Iloilo",,
PANES PHARMACY,pharmacy,"Public Market, Poblacion, Ilaya, San Enrique, Iloilo, Western Visayas (Region VI), 5036, San Enrique, Iloilo",,
R &amp; S PHARMACY,pharmacy,"Iloilo City ZONE 7 BRGY. CALUMPANG MOLO, Iloilo City, Iloilo",,
NEGROS GRACE PHARMACY,pharmacy,"Mariane Bldg., corner B. S. Aquino Drive-17th Lacson Sts., Bacolod, Negros Occidental",,
Kanata Drugmart,pharmacy,"Alfaro Building, Quezon Ave. Andagao, Kalibo, Aklan",,
BAN\'S PHARMACY,pharmacy,"C. Castor St., Barangay, Poblacion Market, Sara, Iloilo, Sara, Iloilo",,
LILIAS3 PHARMACY,pharmacy,"Barangay 2 - Poblacion, Moises Padilla, Negros Occidental, Negros Island Region, 6132, Moises Padilla, Negros Occidental",,
RYV PHARMACY,pharmacy,"Zone 1, Brgy. Nabulao, Sipalay, Negros Occidental, Negros Island Region, 6113, Sipalay, Negros Occidental",,
Medcare Pharmacy,pharmacy,"C.O. Zaldivar Street,Barangay 8(Pob.), San Jose de Buenavista, Antique",,
AFFORDAMEDS PHARMACY,pharmacy,"#105 Castilla St., Brgy. Claudio Castilla El98, Jaro, Iloilo City, Iloilo",,
Generika Drugstore,pharmacy,"Zone 4, Barangay Jibao-an, Pavia, Iloilo",,
NECA PHARMACY,pharmacy,"Barangay San Antonio, Ajuy, Iloilo, Western Visayas (Region VI), 5012, Ajuy, Iloilo",,
THE GENERICS PHARMACY,pharmacy,"Felisa Rd. and Cattleya St. Paghidaet, Barangay Mansilingan, Bacolod, Negros Occidental, Negros Island Region, 6100, Bacolod, Negros Occidental",,
PHARMASAVE ILOILO DRUGSTORE,pharmacy,"Brgy. West Habog-Habog, Molo, Iloilo City, Iloilo",,
A4MEDIC PHARMACEUTICAL AND MEDICAL SUPPLIES,pharmacy,"Zone 3, Brgy. Tacas, Jaro, Iloilo City, Iloilo",,
FARMACIA NI DOK,pharmacy,"Centro Norte, Pandan, Antique",,
LJAY PHARMACY,pharmacy,"Rizal Street, Barangay IV-Poblacion, Himamaylan City, Negros Occidental",,
MERCURY DRUG,pharmacy,"Benedicto St., Brgy. Pali, Mandurriao, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
RT MEDS DRUGSTORE,pharmacy,"Brgy. Poblacion, Cauayan, Negros Occidental",,
EMG DRUGSTORE,pharmacy,"POTENTE STREET, Dingle, Iloilo",,
3 J E DRUGSTORE,pharmacy,"Foodcourt Victorias Commercial Center, De Leon St., Brgy. II, Victorias, Negros Occidental",,
EC MEDICARE PHARMACY,pharmacy,"28-17 Victoria St. , Eroreco Subdivision Brgy . Mandalagan, Bacolod City, Negros Occidental",,
F. A. F. PHARMACY,pharmacy,"Mabini St., Poblacion, , Kalibo, Aklan, Western Visayas (Region VI), 5600, Kalibo, Aklan",,
D\'Rx Pharmacy,pharmacy,"Bonifacio Street, Barangay Bonifacio, Arevalo, Iloilo City, Iloilo",,
HQ CURE CENTER CORPORATION,pharmacy,"Zone 4 Brgy. San Isidro Jaro, Iloilo City, Iloilo",,
Mercury Drug,pharmacy,"Rizal Street, Barangay Poblacion, Barotac Viejo, Iloilo",,
Mercury Drug,pharmacy,"Lot 9, Alijis Rd., Jayme Subd., Purok Mabinuligon, Barangay Mansilingan, Bacolod City, Negros Occidental",,
Mercury Drug,pharmacy,"UG24-UG26 Station B, Zone III, Sitio Sinagpa, Barangay Balabag, Malay, Aklan",,
Mercury Drug,pharmacy,"Adriano Delos Reyes St., Sitio Kanyugan, Barangay Caticlan, Malay, Aklan",,
DOC'S BCM PHARMACY,pharmacy,"Araneta St.,, Barotac Nuevo, Iloilo, Western Visayas (Region VI), 5007, Barotac Nuevo, Iloilo",,
THE GENERICS PHARMACY,pharmacy,"Jaz Market Place C.L. Montelibano Avenue, Bacolod, Negros Occidental, Western Visayas (Region VI), 6100, Bacolod, Negros Occidental",,
"FAMILYHEALTH &amp; BEAUTY CORP.,",pharmacy,"GF, UNIT GKB-F3,  GAISANO GRAND MALL KABANKALAN, AQUITES-ZAYCO AVENUE CORNER TAN LORENZON STREET, KABANKALAN, NEGROS OCCIDENTAL, Kabankalan, Negros Occidental, Negros Island Region, 6111, Kabankalan, Negros Occidental",,
NEGROS GRACE PHARMACY,pharmacy,"#13 Tai Guan Bldg., Luzuriaga St., Bacolod, Negros Occidental",,
Raides Drugstore,pharmacy,"Bonifacio St., Ma-ao Public Market, Brgy. Ma-ao,, Bago City, Negros Occidental",,
MEDSTREAM PHARMACY,pharmacy,"Door #4 Lower Ground Hualde Space, Lot 17 Block 2 Providencia Subdivision, Barangay Alijis, Bacolod City, Negros Occidental",,
BOTIKA AMOR,pharmacy,"Bermejo St., Brgy.,Zone III Poblacion, Cabatuan, Iloilo, Western Visayas (Region VI), 5031, Cabatuan, Iloilo",,
Grace Pharmacy,pharmacy,"National Road/Purok Bagong Lipunan, Brgy. Balintawak, Escalante City, Negros Occidental",,
FOURMULA 1+ BOTIKA NG BAYAN  (FI +BNB),pharmacy,"Municipal Office of Pandan, Barangay Centro Sur, Pandan, Antique, Western Visayas (Region VI), 5712, Pandan, Antique",,
Mils Drugstore,pharmacy,"Zone 6 Payao Public Market, Binalbagan, Negros Occidental",,
THE GENERICS PHARMACY,pharmacy,"Stall No. 10 Sipalay Public Market, Brgy. 1, Sipalay, Negros Occidental, Negros Island Region, 6113, Sipalay, Negros Occidental",,
SNAFCARE PHARMACY,pharmacy,"Tejero St., Poblacion 9, Tigbauan, Iloilo",,
EPIONE'S PHARMACY,pharmacy,"Arquisola Building,, Osmeña Avenue, Estancia,, Kalibo, Aklan, Western Visayas (Region VI), 5600, Kalibo, Aklan",,
CABATBAT PHARMACY,pharmacy,"San Rufino St., Brgy. Poblacion, Alimodian, Alimodian, Iloilo, Western Visayas (Region VI), 5028, Alimodian, Iloilo",,
Med E.C Pharmacy,pharmacy,"Brgy. Cabalabaguan, Mina, Iloilo",,
DANCALAN DRUGSTORE,pharmacy,"Dancalan, Ilog, Negros Occidental, Negros Island Region, 6109, Ilog, Negros Occidental",,
978 PHARMACY,pharmacy,"Abelarde Street, Barangay Zone IV, Cadiz, Negros Occidental, Negros Island Region, 6121, Cadiz, Negros Occidental",,
Malou's Pharmacy,pharmacy,"Sollesta street, New Lucena, Iloilo",,
MERCURY DRUG,pharmacy,"Plaza Libertad, Brgy. Ortiz, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
GAURANA PHARMACY,pharmacy,"Salvacion, Nueva Valencia, Guimaras, Nueva Valencia, Guimaras",,
640 Pharmacy,pharmacy,"2nd flr. R&T bldg. Cor. Simeon Aguilar and Commonwealth Sts., PASSI CITY, Iloilo",,
SOUTH STAR DRUG,pharmacy,"Level 1 Unit G-30 Robinson's Place Pavia, Barangay Ungka II, Pavia, Iloilo",,
RIAM PHARMACY,pharmacy,"LADRIDO ST., POBLACION ILAWOD, Lambunao, Iloilo, Western Visayas (Region VI), 5042, Lambunao, Iloilo",,
K AND J PHARMACY,pharmacy,"Abrico St.,, Takas, Valderrama, Antique, Western Visayas (Region VI), 5703, Valderrama, Antique",,
BOTIKA KAEL,pharmacy,"Bonifacio Street, Brgy. Pojo, Bugasong, Antique, Western Visayas (Region VI), 5704, Bugasong, Antique",,
FOURmula 1+ Botika ng Bayan (F1+ BNB),pharmacy,"RHU Bldg., Delima St., Poblacion, Belison, Antique, Western Visayas (Region VI), 5701, Belison, Antique",,
